route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
30046,2,14277995,183 Coquitlam Central Station,,0,2119311,297442,0,1
30046,2,14277996,183 Coquitlam Central Station,,0,2119313,297442,0,1
30046,2,14277997,183 Coquitlam Central Station,,0,2119261,297442,0,1
30046,2,14277998,183 Coquitlam Central Station,,0,2119311,297442,0,1
30046,2,14277999,183 Coquitlam Central Station,,0,2119313,297442,0,1
30046,2,14278000,183 Coquitlam Central Station,,0,2119261,297442,0,1
30046,2,14278001,183 Coquitlam Central Station,,0,2119311,297442,0,1
30046,2,14278002,183 Coquitlam Central Station,,0,2119313,297442,0,1
30046,2,14278003,183 Coquitlam Central Station,,0,2119261,297442,0,1
30046,2,14278004,183 Coquitlam Central Station,,0,2119312,297442,0,1
30046,2,14278005,183 Coquitlam Central Station,,0,2119314,297442,0,1
30046,2,14278006,183 Coquitlam Central Station,,0,2119313,297442,0,1
30046,2,14278007,183 Coquitlam Central Station,,0,2119312,297442,0,1
30046,2,14278008,183 Coquitlam Central Station,,0,2119314,297442,0,1
30046,2,14278009,183 Coquitlam Central Station,,0,2119313,297442,0,1
30046,2,14278010,183 Coquitlam Central Station,,0,2119312,297442,0,1
30046,2,14278011,183 Coquitlam Central Station,,0,2119261,297442,0,1
30046,2,14278012,183 Coquitlam Central Station,,0,2119311,297442,0,1
30046,2,14278013,183 Moody Centre Station,,1,2119311,297443,0,1
30046,2,14278014,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278015,183 Moody Centre Station,,1,2119261,297443,0,1
30046,2,14278016,183 Moody Centre Station,,1,2119311,297443,0,1
30046,2,14278017,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278018,183 Moody Centre Station,,1,2119261,297443,0,1
30046,2,14278019,183 Moody Centre Station,,1,2119311,297443,0,1
30046,2,14278020,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278021,183 Moody Centre Station,,1,2119261,297443,0,1
30046,2,14278022,183 Moody Centre Station,,1,2119311,297443,0,1
30046,2,14278023,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278024,183 Moody Centre Station,,1,2119261,297443,0,1
30046,2,14278025,183 Moody Centre Station,,1,2119261,297443,0,1
30046,2,14278026,183 Moody Centre Station,,1,2119311,297443,0,1
30046,2,14278027,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278028,183 Moody Centre Station,,1,2119261,297443,0,1
30046,2,14278029,183 Moody Centre Station,,1,2119311,297443,0,1
30046,2,14278030,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278031,183 Moody Centre Station,,1,2119261,297443,0,1
30046,2,14278032,183 Moody Centre Station,,1,2119311,297443,0,1
30046,2,14278033,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278034,183 Moody Centre Station,,1,2119261,297443,0,1
30046,2,14278035,183 Moody Centre Station,,1,2119311,297443,0,1
30046,2,14278036,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278037,183 Moody Centre Station,,1,2119261,297443,0,1
30046,2,14278038,183 Moody Centre Station,,1,2119314,297443,0,1
30046,2,14278039,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278040,183 Moody Centre Station,,1,2119312,297443,0,1
30046,2,14278041,183 Moody Centre Station,,1,2119314,297443,0,1
30046,2,14278042,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278043,183 Moody Centre Station,,1,2119312,297443,0,1
30046,2,14278044,183 Moody Centre Station,,1,2119314,297443,0,1
30046,2,14278045,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278046,183 Moody Centre Station,,1,2119312,297443,0,1
30046,2,14278047,183 Moody Centre Station,,1,2119314,297443,0,1
30046,2,14278048,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278049,183 Moody Centre Station,,1,2119312,297443,0,1
30046,2,14278050,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278051,183 Moody Centre Station,,1,2119311,297443,0,1
30046,2,14278052,183 Moody Centre Station,,1,2119313,297443,0,1
30046,2,14278053,183 Moody Centre Station,,1,2119261,297443,0,1
30046,3,14278054,183 Coquitlam Central Station,,0,2119323,297442,0,1
30046,3,14278055,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278056,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278057,183 Coquitlam Central Station,,0,2121856,297442,0,1
30046,3,14278058,183 Coquitlam Central Station,,0,2119323,297442,0,1
30046,3,14278059,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278060,183 Coquitlam Central Station,,0,2121856,297442,0,1
30046,3,14278061,183 Coquitlam Central Station,,0,2121856,297442,0,1
30046,3,14278062,183 Coquitlam Central Station,,0,2119323,297442,0,1
30046,3,14278063,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278064,183 Coquitlam Central Station,,0,2121856,297442,0,1
30046,3,14278065,183 Coquitlam Central Station,,0,2119323,297442,0,1
30046,3,14278066,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278067,183 Coquitlam Central Station,,0,2121856,297442,0,1
30046,3,14278068,183 Coquitlam Central Station,,0,2119323,297442,0,1
30046,3,14278069,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278070,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278071,183 Coquitlam Central Station,,0,2119323,297442,0,1
30046,3,14278072,183 Coquitlam Central Station,,0,2119315,297442,0,1
30046,3,14278073,183 Coquitlam Central Station,,0,2119317,297442,0,1
30046,3,14278074,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278075,183 Coquitlam Central Station,,0,2119315,297442,0,1
30046,3,14278076,183 Coquitlam Central Station,,0,2119317,297442,0,1
30046,3,14278077,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278078,183 Coquitlam Central Station,,0,2119315,297442,0,1
30046,3,14278079,183 Coquitlam Central Station,,0,2119317,297442,0,1
30046,3,14278080,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278081,183 Coquitlam Central Station,,0,2119315,297442,0,1
30046,3,14278082,183 Coquitlam Central Station,,0,2119317,297442,0,1
30046,3,14278083,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278084,183 Coquitlam Central Station,,0,2119315,297442,0,1
30046,3,14278085,183 Coquitlam Central Station,,0,2119317,297442,0,1
30046,3,14278086,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278087,183 Coquitlam Central Station,,0,2119315,297442,0,1
30046,3,14278088,183 Coquitlam Central Station,,0,2119317,297442,0,1
30046,3,14278089,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278090,183 Coquitlam Central Station,,0,2119315,297442,0,1
30046,3,14278091,183 Coquitlam Central Station,,0,2119317,297442,0,1
30046,3,14278092,183 Coquitlam Central Station,,0,2119316,297442,0,1
30046,3,14278093,183 Coquitlam Central Station,,0,2119315,297442,0,1
30046,3,14278094,183 Moody Centre Station,,1,2119317,297443,0,1
30046,3,14278095,183 Moody Centre Station,,1,2119315,297443,0,1
30046,3,14278096,183 Moody Centre Station,,1,2119317,297443,0,1
30046,3,14278097,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278098,183 Moody Centre Station,,1,2119315,297443,0,1
30046,3,14278099,183 Moody Centre Station,,1,2119317,297443,0,1
30046,3,14278100,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278101,183 Moody Centre Station,,1,2119315,297443,0,1
30046,3,14278102,183 Moody Centre Station,,1,2119317,297443,0,1
30046,3,14278103,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278104,183 Moody Centre Station,,1,2119315,297443,0,1
30046,3,14278105,183 Moody Centre Station,,1,2119317,297443,0,1
30046,3,14278106,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278107,183 Moody Centre Station,,1,2119315,297443,0,1
30046,3,14278108,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278109,183 Moody Centre Station,,1,2119315,297443,0,1
30046,3,14278110,183 Moody Centre Station,,1,2119317,297443,0,1
30046,3,14278111,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278112,183 Moody Centre Station,,1,2119315,297443,0,1
30046,3,14278113,183 Moody Centre Station,,1,2119317,297443,0,1
30046,3,14278114,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278115,183 Moody Centre Station,,1,2119315,297443,0,1
30046,3,14278116,183 Moody Centre Station,,1,2119323,297443,0,1
30046,3,14278117,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278118,183 Moody Centre Station,,1,2121856,297443,0,1
30046,3,14278119,183 Moody Centre Station,,1,2119323,297443,0,1
30046,3,14278120,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278121,183 Moody Centre Station,,1,2121856,297443,0,1
30046,3,14278122,183 Moody Centre Station,,1,2119323,297443,0,1
30046,3,14278123,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278124,183 Moody Centre Station,,1,2121856,297443,0,1
30046,3,14278125,183 Moody Centre Station,,1,2119323,297443,0,1
30046,3,14278126,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278127,183 Moody Centre Station,,1,2121856,297443,0,1
30046,3,14278128,183 Moody Centre Station,,1,2119323,297443,0,1
30046,3,14278129,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278130,183 Moody Centre Station,,1,2121856,297443,0,1
30046,3,14278131,183 Moody Centre Station,,1,2119323,297443,0,1
30046,3,14278132,183 Moody Centre Station,,1,2119316,297443,0,1
30046,3,14278133,183 Moody Centre Station,,1,2121856,297443,0,1
30047,1,14278140,184 Noons Creek,,0,2119297,297444,0,1
30047,1,14278141,184 Noons Creek,,0,2118835,297444,0,1
30047,1,14278142,184 Noons Creek,,0,2119288,297444,0,1
30047,1,14278143,184 Noons Creek,,0,2119293,297444,0,1
30047,1,14278144,184 Noons Creek,,0,2119298,297444,0,1
30047,1,14278145,184 Noons Creek,,0,2119278,297444,0,1
30047,1,14278146,184 Noons Creek,,0,2118836,297444,0,1
30047,1,14278147,184 Noons Creek,,0,2119230,297444,0,1
30047,1,14278148,184 Noons Creek,,0,2119278,297444,0,1
30047,1,14278149,184 Noons Creek,,0,2119293,297444,0,1
30047,1,14278150,184 Noons Creek,,0,2119298,297444,0,1
30047,1,14278151,184 Noons Creek,,0,2119297,297444,0,1
30047,1,14278152,184 Noons Creek,,0,2118835,297444,0,1
30047,1,14278153,184 Noons Creek,,0,2119278,297444,0,1
30047,1,14278154,184 Noons Creek,,0,2119310,297444,0,1
30047,1,14278155,184 Noons Creek,,0,2119288,297444,0,1
30047,1,14278156,184 Noons Creek,,0,2118832,297444,0,1
30047,1,14278157,184 Noons Creek,,0,2119248,297444,0,1
30047,1,14278158,184 Noons Creek,,0,2119278,297444,0,1
30047,1,14278159,184 Noons Creek,,0,2119293,297444,0,1
30047,1,14278160,184 Noons Creek,,0,2118832,297444,0,1
30047,1,14278161,184 Noons Creek,,0,2119288,297444,0,1
30047,1,14278162,184 Noons Creek,,0,2119248,297444,0,1
30047,1,14278163,184 Noons Creek,,0,2119278,297444,0,1
30047,1,14278164,184 Noons Creek,,0,2119293,297444,0,1
30047,1,14278165,184 Noons Creek,,0,2118836,297444,0,1
30047,1,14278166,184 Noons Creek,,0,2119288,297444,0,1
30047,1,14278167,184 Noons Creek,,0,2119248,297444,0,1
30047,1,14278168,184 Noons Creek,,0,2119278,297444,0,1
30047,1,14278169,184 Noons Creek,,0,2118838,297444,0,1
30047,1,14278170,184 Noons Creek,,0,2119248,297444,0,1
30047,1,14278171,184 Noons Creek,,0,2119288,297444,0,1
30047,1,14278172,184 Noons Creek,,0,2119294,297444,0,1
30047,1,14278173,184 Noons Creek,,0,2118835,297444,0,1
30047,1,14278174,184 Noons Creek,,0,2119221,297444,0,1
30047,1,14278175,184 Noons Creek,,0,2119288,297444,0,1
30047,1,14278176,184 Noons Creek,,0,2119224,297444,0,1
30047,1,14278177,184 Noons Creek,,0,2118836,297444,0,1
30047,1,14278178,184 Noons Creek,,0,2118835,297444,0,1
30047,1,14278179,184 Noons Creek,,0,2119225,297444,0,1
30047,1,14278180,184 Noons Creek,,0,2119288,297444,0,1
30047,1,14278181,184 Noons Creek,,0,2119236,297444,0,1
30047,1,14278182,184 Noons Creek,,0,2119224,297444,0,1
30047,1,14278183,184 Noons Creek,,0,2118833,297444,0,1
30047,1,14278184,184 Noons Creek,,0,2119225,297444,0,1
30047,1,14278185,184 Noons Creek,,0,2119288,297444,0,1
30047,1,14278186,184 Noons Creek,,0,2119310,297444,0,1
30047,1,14278187,184 Noons Creek,,0,2119288,297444,0,1
30047,1,14278188,184 Noons Creek,,0,2118832,297444,0,1
30047,1,14278189,184 Noons Creek,,0,2119230,297444,0,1
30047,1,14278190,184 Moody Centre Station,,1,2119224,297445,0,1
30047,1,14278191,184 Moody Centre Station,,1,2118833,297445,0,1
30047,1,14278192,184 Moody Centre Station,,1,2118835,297445,0,1
30047,1,14278193,184 Moody Centre Station,,1,2119225,297445,0,1
30047,1,14278194,184 Moody Centre Station,,1,2119293,297445,0,1
30047,1,14278195,184 Moody Centre Station,,1,2119225,297445,0,1
30047,1,14278196,184 Moody Centre Station,,1,2119288,297445,0,1
30047,1,14278197,184 Moody Centre Station,,1,2119297,297445,0,1
30047,1,14278198,184 Moody Centre Station,,1,2118835,297445,0,1
30047,1,14278199,184 Moody Centre Station,,1,2119278,297445,0,1
30047,1,14278200,184 Moody Centre Station,,1,2119293,297445,0,1
30047,1,14278201,184 Moody Centre Station,,1,2119288,297445,0,1
30047,1,14278202,184 Moody Centre Station,,1,2118832,297445,0,1
30047,1,14278203,184 Moody Centre Station,,1,2119278,297445,0,1
30047,1,14278204,184 Moody Centre Station,,1,2118838,297445,0,1
30047,1,14278205,184 Moody Centre Station,,1,2119221,297445,0,1
30047,1,14278206,184 Moody Centre Station,,1,2119288,297445,0,1
30047,1,14278207,184 Moody Centre Station,,1,2119294,297445,0,1
30047,1,14278208,184 Moody Centre Station,,1,2119248,297445,0,1
30047,1,14278209,184 Moody Centre Station,,1,2119278,297445,0,1
30047,1,14278210,184 Moody Centre Station,,1,2119310,297445,0,1
30047,1,14278211,184 Moody Centre Station,,1,2119276,297445,0,1
30047,1,14278212,184 Moody Centre Station,,1,2119288,297445,0,1
30047,1,14278213,184 Moody Centre Station,,1,2118832,297445,0,1
30047,1,14278214,184 Moody Centre Station,,1,2119230,297445,0,1
30047,1,14278215,184 Moody Centre Station,,1,2119248,297445,0,1
30047,1,14278216,184 Moody Centre Station,,1,2118835,297445,0,1
30047,1,14278217,184 Moody Centre Station,,1,2119288,297445,0,1
30047,1,14278218,184 Moody Centre Station,,1,2119248,297445,0,1
30047,1,14278219,184 Moody Centre Station,,1,2119278,297445,0,1
30047,1,14278220,184 Moody Centre Station,,1,2119293,297445,0,1
30047,1,14278221,184 Moody Centre Station,,1,2118832,297445,0,1
30047,1,14278222,184 Moody Centre Station,,1,2119288,297445,0,1
30047,1,14278223,184 Moody Centre Station,,1,2119248,297445,0,1
30047,1,14278224,184 Moody Centre Station,,1,2119278,297445,0,1
30047,1,14278225,184 Moody Centre Station,,1,2119293,297445,0,1
30047,1,14278226,184 Moody Centre Station,,1,2118836,297445,0,1
30047,1,14278227,184 Moody Centre Station,,1,2119288,297445,0,1
30047,1,14278228,184 Moody Centre Station,,1,2119298,297445,0,1
30047,1,14278229,184 Moody Centre Station,,1,2119293,297445,0,1
30047,1,14278230,184 Moody Centre Station,,1,2119298,297445,0,1
30047,1,14278231,184 Moody Centre Station,,1,2119278,297445,0,1
30047,1,14278232,184 Moody Centre Station,,1,2118836,297445,0,1
30047,1,14278233,184 Moody Centre Station,,1,2119224,297445,0,1
30047,1,14278234,184 Moody Centre Station,,1,2119257,297445,0,1
30047,1,14278235,184 Moody Centre Station,,1,2119288,297445,0,1
30047,1,14278236,184 Moody Centre Station,,1,2119224,297445,0,1
30047,1,14278237,184 Moody Centre Station,,1,2118836,297445,0,1
30047,1,14278238,184 Moody Centre Station,,1,2118835,297445,0,1
30047,1,14278239,184 Moody Centre Station,,1,2119225,297445,0,1
30047,1,14278240,184 Moody Centre Station,,1,2119288,297445,0,1
30047,1,14278241,184 Moody Centre Station,,1,2119236,297445,0,1
30047,2,14278242,184 Noons Creek,,0,2119314,297444,0,1
30047,2,14278243,184 Noons Creek,,0,2119319,297444,0,1
30047,2,14278244,184 Noons Creek,,0,2119312,297444,0,1
30047,2,14278245,184 Noons Creek,,0,2119318,297444,0,1
30047,2,14278246,184 Noons Creek,,0,2119314,297444,0,1
30047,2,14278247,184 Noons Creek,,0,2119314,297444,0,1
30047,2,14278248,184 Noons Creek,,0,2119320,297444,0,1
30047,2,14278249,184 Noons Creek,,0,2119319,297444,0,1
30047,2,14278250,184 Noons Creek,,0,2119312,297444,0,1
30047,2,14278251,184 Noons Creek,,0,2119318,297444,0,1
30047,2,14278252,184 Noons Creek,,0,2119314,297444,0,1
30047,2,14278253,184 Noons Creek,,0,2119320,297444,0,1
30047,2,14278254,184 Noons Creek,,0,2119319,297444,0,1
30047,2,14278255,184 Noons Creek,,0,2119312,297444,0,1
30047,2,14278256,184 Noons Creek,,0,2119318,297444,0,1
30047,2,14278257,184 Noons Creek,,0,2119314,297444,0,1
30047,2,14278258,184 Noons Creek,,0,2119320,297444,0,1
30047,2,14278259,184 Noons Creek,,0,2119319,297444,0,1
30047,2,14278260,184 Noons Creek,,0,2119312,297444,0,1
30047,2,14278261,184 Noons Creek,,0,2119321,297444,0,1
30047,2,14278262,184 Noons Creek,,0,2119266,297444,0,1
30047,2,14278263,184 Noons Creek,,0,2119261,297444,0,1
30047,2,14278264,184 Noons Creek,,0,2119149,297444,0,1
30047,2,14278265,184 Noons Creek,,0,2119263,297444,0,1
30047,2,14278266,184 Noons Creek,,0,2119319,297444,0,1
30047,2,14278267,184 Noons Creek,,0,2119150,297444,0,1
30047,2,14278268,184 Noons Creek,,0,2119320,297444,0,1
30047,2,14278269,184 Noons Creek,,0,2119319,297444,0,1
30047,2,14278270,184 Noons Creek,,0,2119312,297444,0,1
30047,2,14278271,184 Noons Creek,,0,2119318,297444,0,1
30047,2,14278272,184 Noons Creek,,0,2119319,297444,0,1
30047,2,14278273,184 Noons Creek,,0,2119312,297444,0,1
30047,2,14278274,184 Noons Creek,,0,2119318,297444,0,1
30047,2,14278275,184 Moody Centre Station,,1,2119318,297445,0,1
30047,2,14278276,184 Moody Centre Station,,1,2119314,297445,0,1
30047,2,14278277,184 Moody Centre Station,,1,2119320,297445,0,1
30047,2,14278278,184 Moody Centre Station,,1,2119318,297445,0,1
30047,2,14278279,184 Moody Centre Station,,1,2119314,297445,0,1
30047,2,14278280,184 Moody Centre Station,,1,2119318,297445,0,1
30047,2,14278281,184 Moody Centre Station,,1,2119314,297445,0,1
30047,2,14278282,184 Moody Centre Station,,1,2119319,297445,0,1
30047,2,14278283,184 Moody Centre Station,,1,2119312,297445,0,1
30047,2,14278284,184 Moody Centre Station,,1,2119321,297445,0,1
30047,2,14278285,184 Moody Centre Station,,1,2119266,297445,0,1
30047,2,14278286,184 Moody Centre Station,,1,2119261,297445,0,1
30047,2,14278287,184 Moody Centre Station,,1,2119149,297445,0,1
30047,2,14278288,184 Moody Centre Station,,1,2119263,297445,0,1
30047,2,14278289,184 Moody Centre Station,,1,2119319,297445,0,1
30047,2,14278290,184 Moody Centre Station,,1,2119150,297445,0,1
30047,2,14278291,184 Moody Centre Station,,1,2119259,297445,0,1
30047,2,14278292,184 Moody Centre Station,,1,2119263,297445,0,1
30047,2,14278293,184 Moody Centre Station,,1,2119319,297445,0,1
30047,2,14278294,184 Moody Centre Station,,1,2119312,297445,0,1
30047,2,14278295,184 Moody Centre Station,,1,2119319,297445,0,1
30047,2,14278296,184 Moody Centre Station,,1,2119312,297445,0,1
30047,2,14278297,184 Moody Centre Station,,1,2119319,297445,0,1
30047,2,14278298,184 Moody Centre Station,,1,2119312,297445,0,1
30047,2,14278299,184 Moody Centre Station,,1,2119318,297445,0,1
30047,2,14278300,184 Moody Centre Station,,1,2119314,297445,0,1
30047,2,14278301,184 Moody Centre Station,,1,2119320,297445,0,1
30047,2,14278302,184 Moody Centre Station,,1,2119319,297445,0,1
30047,2,14278303,184 Moody Centre Station,,1,2119312,297445,0,1
30047,2,14278304,184 Moody Centre Station,,1,2119318,297445,0,1
30047,2,14278305,184 Moody Centre Station,,1,2119314,297445,0,1
30047,2,14278306,184 Moody Centre Station,,1,2119320,297445,0,1
30047,2,14278307,184 Moody Centre Station,,1,2119319,297445,0,1
30047,2,14278308,184 Moody Centre Station,,1,2119312,297445,0,1
30047,3,14278309,184 Noons Creek,,0,2119317,297444,0,1
30047,3,14278310,184 Noons Creek,,0,2119325,297444,0,1
30047,3,14278311,184 Noons Creek,,0,2119324,297444,0,1
30047,3,14278312,184 Noons Creek,,0,2119270,297444,0,1
30047,3,14278313,184 Noons Creek,,0,2119323,297444,0,1
30047,3,14278314,184 Noons Creek,,0,2119322,297444,0,1
30047,3,14278315,184 Noons Creek,,0,2119325,297444,0,1
30047,3,14278316,184 Noons Creek,,0,2119324,297444,0,1
30047,3,14278317,184 Noons Creek,,0,2119270,297444,0,1
30047,3,14278318,184 Noons Creek,,0,2119323,297444,0,1
30047,3,14278319,184 Noons Creek,,0,2119322,297444,0,1
30047,3,14278320,184 Noons Creek,,0,2119325,297444,0,1
30047,3,14278321,184 Noons Creek,,0,2119324,297444,0,1
30047,3,14278322,184 Noons Creek,,0,2119325,297444,0,1
30047,3,14278323,184 Noons Creek,,0,2119324,297444,0,1
30047,3,14278324,184 Noons Creek,,0,2119322,297444,0,1
30047,3,14278325,184 Noons Creek,,0,2119325,297444,0,1
30047,3,14278326,184 Noons Creek,,0,2119323,297444,0,1
30047,3,14278327,184 Noons Creek,,0,2119322,297444,0,1
30047,3,14278328,184 Noons Creek,,0,2119270,297444,0,1
30047,3,14278329,184 Noons Creek,,0,2119323,297444,0,1
30047,3,14278330,184 Noons Creek,,0,2119322,297444,0,1
30047,3,14278331,184 Noons Creek,,0,2119325,297444,0,1
30047,3,14278332,184 Noons Creek,,0,2119324,297444,0,1
30047,3,14278333,184 Noons Creek,,0,2119270,297444,0,1
30047,3,14278334,184 Noons Creek,,0,2119317,297444,0,1
30047,3,14278335,184 Noons Creek,,0,2119322,297444,0,1
30047,3,14278336,184 Moody Centre Station,,1,2119153,297445,0,1
30047,3,14278337,184 Moody Centre Station,,1,2119323,297445,0,1
30047,3,14278338,184 Moody Centre Station,,1,2119322,297445,0,1
30047,3,14278339,184 Moody Centre Station,,1,2119325,297445,0,1
30047,3,14278340,184 Moody Centre Station,,1,2119324,297445,0,1
30047,3,14278341,184 Moody Centre Station,,1,2119270,297445,0,1
30047,3,14278342,184 Moody Centre Station,,1,2119323,297445,0,1
30047,3,14278343,184 Moody Centre Station,,1,2119322,297445,0,1
30047,3,14278344,184 Moody Centre Station,,1,2119325,297445,0,1
30047,3,14278345,184 Moody Centre Station,,1,2119324,297445,0,1
30047,3,14278346,184 Moody Centre Station,,1,2119270,297445,0,1
30047,3,14278347,184 Moody Centre Station,,1,2119323,297445,0,1
30047,3,14278348,184 Moody Centre Station,,1,2119322,297445,0,1
30047,3,14278349,184 Moody Centre Station,,1,2119325,297445,0,1
30047,3,14278350,184 Moody Centre Station,,1,2119324,297445,0,1
30047,3,14278351,184 Moody Centre Station,,1,2119322,297445,0,1
30047,3,14278352,184 Moody Centre Station,,1,2119325,297445,0,1
30047,3,14278353,184 Moody Centre Station,,1,2119317,297445,0,1
30047,3,14278354,184 Moody Centre Station,,1,2119322,297445,0,1
30047,3,14278355,184 Moody Centre Station,,1,2119325,297445,0,1
30047,3,14278356,184 Moody Centre Station,,1,2119324,297445,0,1
30047,3,14278357,184 Moody Centre Station,,1,2119322,297445,0,1
30047,3,14278358,184 Moody Centre Station,,1,2119317,297445,0,1
30047,3,14278359,184 Moody Centre Station,,1,2119325,297445,0,1
30047,3,14278360,184 Moody Centre Station,,1,2119322,297445,0,1
30047,3,14278361,184 Moody Centre Station,,1,2119270,297445,0,1
30047,3,14278362,184 Moody Centre Station,,1,2119323,297445,0,1
30047,3,14278363,184 Moody Centre Station,,1,2119324,297445,0,1
30047,3,14278364,184 Moody Centre Station,,1,2119270,297445,0,1
30048,1,14278365,185 Lansdowne,,0,2118833,297446,0,1
30048,1,14278366,185 Lansdowne,,0,2119225,297446,0,1
30048,1,14278367,185 Lansdowne,,0,2119288,297446,0,1
30048,1,14278368,185 Lansdowne,,0,2119297,297446,0,1
30048,1,14278369,185 Lansdowne,,0,2118835,297446,0,1
30048,1,14278370,185 Lansdowne,,0,2119278,297446,0,1
30048,1,14278371,185 Lansdowne,,0,2119293,297446,0,1
30048,1,14278372,185 Lansdowne,,0,2119288,297446,0,1
30048,1,14278373,185 Lansdowne,,0,2118832,297446,0,1
30048,1,14278374,185 Lansdowne,,0,2119298,297446,0,1
30048,1,14278375,185 Lansdowne,,0,2118838,297446,0,1
30048,1,14278376,185 Lansdowne,,0,2119221,297446,0,1
30048,1,14278377,185 Lansdowne,,0,2119288,297446,0,1
30048,1,14278378,185 Lansdowne,,0,2119294,297446,0,1
30048,1,14278379,185 Lansdowne,,0,2118835,297446,0,1
30048,1,14278380,185 Lansdowne,,0,2119225,297446,0,1
30048,1,14278381,185 Lansdowne,,0,2119288,297446,0,1
30048,1,14278382,185 Lansdowne,,0,2119288,297446,0,1
30048,1,14278383,185 Lansdowne,,0,2119278,297446,0,1
30048,1,14278384,185 Lansdowne,,0,2119310,297446,0,1
30048,1,14278385,185 Lansdowne,,0,2119288,297446,0,1
30048,1,14278386,185 Lansdowne,,0,2118832,297446,0,1
30048,1,14278387,185 Lansdowne,,0,2119230,297446,0,1
30048,1,14278388,185 Lansdowne,,0,2119248,297446,0,1
30048,1,14278389,185 Lansdowne,,0,2118835,297446,0,1
30048,1,14278390,185 Lansdowne,,0,2119288,297446,0,1
30048,1,14278391,185 Lansdowne,,0,2119248,297446,0,1
30048,1,14278392,185 Lansdowne,,0,2119278,297446,0,1
30048,1,14278393,185 Lansdowne,,0,2119293,297446,0,1
30048,1,14278394,185 Lansdowne,,0,2118832,297446,0,1
30048,1,14278395,185 Lansdowne,,0,2119288,297446,0,1
30048,1,14278396,185 Lansdowne,,0,2119248,297446,0,1
30048,1,14278397,185 Lansdowne,,0,2119278,297446,0,1
30048,1,14278398,185 Lansdowne,,0,2119293,297446,0,1
30048,1,14278399,185 Lansdowne,,0,2118836,297446,0,1
30048,1,14278400,185 Lansdowne,,0,2119248,297446,0,1
30048,1,14278401,185 Lansdowne,,0,2119278,297446,0,1
30048,1,14278402,185 Lansdowne,,0,2119293,297446,0,1
30048,1,14278403,185 Lansdowne,,0,2119276,297446,0,1
30048,1,14278404,185 Lansdowne,,0,2119225,297446,0,1
30048,1,14278405,185 Lansdowne,,0,2118836,297446,0,1
30048,1,14278406,185 Lansdowne,,0,2118835,297446,0,1
30048,1,14278407,185 Lansdowne,,0,2119288,297446,0,1
30048,1,14278408,185 Lansdowne,,0,2119236,297446,0,1
30048,1,14278409,185 Lansdowne,,0,2119224,297446,0,1
30048,1,14278410,185 Lansdowne,,0,2119298,297446,0,1
30048,1,14278411,185 Lansdowne,,0,2119278,297446,0,1
30048,1,14278412,185 Lansdowne,,0,2118836,297446,0,1
30048,1,14278413,185 Lansdowne,,0,2119224,297446,0,1
30048,1,14278414,185 Lansdowne,,0,2119257,297446,0,1
30048,1,14278415,185 Lansdowne,,0,2119293,297446,0,1
30048,1,14278416,185 Lansdowne,,0,2119224,297446,0,1
